date,MARUTI.NS,M&M.NS,TATAMOTORS.NS,BAJAJ-AUTO.NS,HEROMOTOCO.NS,EICHERMOT.NS,BHARATFORG.NS,BALKRISIND.NS,ASHOKLEY.NS,MRF.NS
19-09-2017,8131.700195,647.375,423.6499939,3115.449951,3944.25,3240.39502,633.5499878,860.5499878,118.1500015,64087.10156
20-09-2017,8120.149902,646.2249756,414.7999878,3090.550049,3856.050049,3244.350098,633.0250244,858.2999878,119.3499985,64092.10156
21-09-2017,8144.950195,645.7249756,413.6499939,3078.850098,3896.399902,3182.429932,625.5499878,854.7000122,117.3000031,63294.69922
22-09-2017,8068.200195,643.5750122,411.7999878,3042.449951,3791.149902,3157.959961,614.2000122,835.0750122,114.3000031,62938.14844
25-09-2017,7964.950195,630,408.2000122,3044.100098,3755.949951,3097.985107,610.5999756,837.0999756,113,62721.85156
26-09-2017,7889.899902,623.5750122,411.25,3044.899902,3787.75,3082.725098,637.4249878,845.625,113.5,62754.10156
27-09-2017,7739.950195,616,404.8999939,3031.25,3727.399902,3047.02002,608.5,839.4249878,112.1999969,61746.60156
28-09-2017,7897.350098,615.2750244,401.3999939,3039.449951,3740.050049,3018.52002,599.1500244,853.4249878,116.75,61866.39844
29-09-2017,7978.200195,627.125,401.5,3109.399902,3774.550049,3121.330078,588.9000244,852.875,123.0999985,63005.30078
03-10-2017,7888.299805,632.1500244,416,3162.199951,3806.25,3114.72998,617.5,844.6500244,122.4499969,63404.39844
04-10-2017,7847.200195,644.375,423.5499878,3173.5,3794.899902,3088.459961,628.7000122,835.4749756,122.5,63029.80078
05-10-2017,7831.049805,650.375,423.2999878,3130.800049,3755.449951,3078.870117,632.4000244,834.0750122,122.5,63141.5
06-10-2017,7903.200195,651.5,424.8500061,3141.550049,3703.949951,3154.11499,647.2999878,852.5750122,124.8499985,64422.69922
09-10-2017,7896.700195,652.4249878,425.6000061,3125.449951,3676.399902,3187.415039,644.6500244,843.9749756,123.8000031,64835.5
10-10-2017,7893.700195,652.5499878,423.6000061,3134.699951,3695.25,3154.514893,653.5999756,847.25,126.4499969,64705.19922
11-10-2017,7825.149902,659.7249756,415.5,3143.899902,3689.550049,3124.324951,639.2999878,843.4500122,124.5500031,63437.39844
12-10-2017,7904.25,669.0750122,420.1499939,3155.899902,3751,3133.594971,646.9000244,858.7999878,125.3499985,63885.55078
13-10-2017,7874.149902,662.6500244,424.7999878,3160.850098,3763.850098,3139.925049,639.9000244,867.375,125.3499985,63670.25
16-10-2017,7842,684.2999878,437.0499878,3224.800049,3776.649902,3173.995117,642.7999878,862.1500244,127.4499969,63636.39844
17-10-2017,7838.899902,686.6749878,432.2999878,3259.949951,3789.050049,3186.350098,635.1500244,863.2750244,128.4499969,63777.05078
18-10-2017,7784.049805,685.2750244,433.2000122,3226.800049,3753,3152.13501,629.6500244,862.6500244,130.6000061,63670.35156
19-10-2017,7731.100098,687.875,426.9500122,3217.949951,3735.600098,3148.909912,628.1500244,852.5999756,129.1499939,63522.5
23-10-2017,7818.5,683.5250244,422.75,3217.649902,3791.25,3117.080078,639.9000244,849.6500244,128.1999969,63490.60156
24-10-2017,7875,675.3250122,416.0499878,3210.050049,3755.399902,3148.330078,637.3499756,839.125,128.6000061,63064.44922
25-10-2017,7870.200195,682.3499756,421.9500122,3232.25,3769.649902,3171.639893,657.4000244,819.125,128.5,63089.14844
26-10-2017,8068.049805,686.4749756,419.3999939,3283.399902,3750.850098,3161.754883,661.8499756,815.2000122,131.1499939,63156.14844
27-10-2017,8114.450195,693.8499756,429.8999939,3300.149902,3786.649902,3181.175049,671.4500122,827.4500122,127.8000031,64771.10156
30-10-2017,8195.25,687.375,436.5499878,3282.199951,3833,3237.10498,694.5499878,838.4249878,128.6999969,66779.14844
31-10-2017,8211.25,672.4000244,428.3999939,3257.100098,3849.899902,3223.340088,698.2000122,852.4749756,131.1999969,66422.45313
01-11-2017,8238.400391,675.375,437.75,3239.75,3819.350098,3092.97998,703.75,869.375,126.4499969,66002.5
02-11-2017,8225.799805,667.6749878,434.8999939,3241.100098,3735.850098,3114.040039,695.1500244,876.7249756,124.5999985,65726.85156
03-11-2017,8219.400391,665.375,447.7000122,3217.449951,3689.050049,3123.51001,705.8499756,876.7249756,123.6500015,66483.39844
06-11-2017,8310.200195,683.0750122,462.8999939,3209.850098,3688.850098,3108.834961,710.2999878,908.5999756,125.6999969,67399.39844
07-11-2017,8220.299805,676.875,451.8500061,3161.649902,3681.5,3115.985107,715.2999878,930.375,122.0500031,65712.60156
08-11-2017,8232,683.5,438.2000122,3189.050049,3622.550049,3119.530029,730.75,896.9000244,119.1500015,65162.44922
09-11-2017,8204.799805,680.6500244,440.1499939,3200,3597.75,3085.330078,718.1500244,914.6749878,115.3499985,64994.14844
10-11-2017,8183.5,696.4749756,422.5499878,3253.350098,3605.100098,3055.165039,709.25,964.2750244,111.9499969,67359.04688
13-11-2017,8109.200195,705.5999756,418.1000061,3223,3579.899902,3058.409912,689.5999756,1024.375,113.3000031,68320.89844
14-11-2017,8122.950195,714.7999878,414.2999878,3266.550049,3655.199951,3008.955078,691.75,1038.025024,113.9499969,67643.45313
15-11-2017,8127.25,707.625,408.6499939,3212.949951,3671.800049,3048.334961,691.7000122,1077.025024,113.4000015,68392.29688
16-11-2017,8163.700195,706.9749756,413.4500122,3208.850098,3657,3039.909912,697.8499756,1033.474976,114.1999969,69730.79688
17-11-2017,8348.349609,708.375,421.7999878,3206.850098,3631.149902,3070.745117,696.4500122,1039.900024,116,69437.35156
20-11-2017,8425.650391,704,423,3242,3658.600098,3063.969971,697.0499878,1034.925049,114.9499969,68718.95313
21-11-2017,8424.799805,708,424.25,3300.25,3678.75,3042.054932,710.0999756,1050.724976,114.75,69830.5
22-11-2017,8513.150391,714.75,428.6000061,3313.199951,3661.300049,3017.820068,711.2000122,1062.099976,113.3499985,69692.85156
23-11-2017,8463.400391,709.3250122,426.25,3264.649902,3677.350098,3061.995117,698.1500244,1044.025024,114.6999969,69189.60156
24-11-2017,8487.950195,717.0499878,425.5,3288.300049,3653.25,3081.235107,699.25,1037.199951,118.4499969,69405.45313
27-11-2017,8508.599609,715.5,421.3999939,3271.399902,3663,3075.570068,701.1500244,1056.050049,123.5999985,70215.14844
28-11-2017,8624.150391,717.5,415.9500122,3289.149902,3673.600098,3053.655029,697.2999878,1053,121.4000015,69597.35156
29-11-2017,8671.349609,716.7000122,413.9500122,3315.899902,3656.300049,3022.024902,699.4500122,1046.449951,120.8499985,69275.14844
30-11-2017,8599.099609,703.2750244,404.1499939,3305.5,3633.649902,2994.405029,693.1500244,1073.074951,117.8499985,68583.5
01-12-2017,8609,704.7000122,398.8999939,3216.899902,3604.050049,2928.094971,684.4500122,1056.699951,120.0500031,66169.14844
04-12-2017,8500.799805,700.5,403.6499939,3198.699951,3601.399902,2940.370117,675.2999878,1048.425049,116.3499985,66333.10156
05-12-2017,8500.400391,694.0999756,402.25,3163.899902,3520.550049,2892.879883,696.7999878,1093.275024,114.0500031,66842.75
06-12-2017,8612.400391,683.7249756,397.0499878,3109.550049,3505.600098,2815.780029,696.5999756,1092.074951,114.4499969,66871.04688
07-12-2017,8882.400391,689.7750244,402,3196.050049,3551.100098,2881.050049,703.4000244,1121.125,116.9000015,67063.25
08-12-2017,9042.25,694.0750122,411.1499939,3212.649902,3519.550049,2899.995117,706.9000244,1207.724976,118.5500031,68226.14844
11-12-2017,9133.799805,709.125,410.1499939,3210.850098,3514.850098,2924.790039,699.5,1192.175049,117.9000015,67863.45313
12-12-2017,9131.349609,709.5750122,406.8500061,3165.699951,3441.699951,2859.86499,697.7999878,1213.025024,113.8000031,66407.39844
13-12-2017,9120.650391,706.25,401.9500122,3151.300049,3419.449951,2872.125,685.6500244,1220.650024,114.0500031,66072.60156
14-12-2017,9112.75,715.7999878,402.3999939,3162.800049,3460.550049,2873.870117,688.8499756,1222.775024,112.0500031,65952.79688
15-12-2017,9165.900391,741.7000122,405.1000061,3198.800049,3503,2947.870117,696.8499756,1249.099976,112.75,67703.60156
18-12-2017,9309.099609,760.7249756,405.7999878,3226.75,3535.350098,2990.939941,706.3499756,1238.074951,114.3000031,69184.60156
19-12-2017,9801.5,778.1500244,420.1000061,3319.800049,3701,3082.334961,728.5,1245.400024,118.1500015,69389.70313
20-12-2017,9733.900391,770.875,422.6000061,3301.199951,3749.199951,3017.459961,731.4000244,1254.5,117.8000031,68913.79688
21-12-2017,9631.049805,742.2000122,420.7999878,3289.449951,3805.949951,3024.850098,728.25,1211.849976,117.5500031,70860.54688
22-12-2017,9700,746.2000122,422,3328.949951,3792.800049,3025.074951,728.9000244,1208.550049,117.5999985,72817.79688
26-12-2017,9679,741.5499878,424.2000122,3369,3813.800049,3025.11499,727.9000244,1190.699951,119.1500015,74062
27-12-2017,9644.099609,746.75,422.4500122,3339.050049,3786.649902,3019.064941,721.3499756,1161.75,118.5999985,73080.04688
28-12-2017,9629.200195,749.9500122,418.6000061,3295.149902,3716.649902,2983.245117,732,1194.449951,117.6999969,73497.95313
29-12-2017,9729.549805,751.0999756,431.8500061,3333.600098,3785.149902,3034.084961,731.5,1194.150024,119.0999985,72357.04688
01-01-2018,9651.900391,744.6500244,424.4500122,3289.25,3749.100098,2989.314941,723,1195.449951,118.6500015,72402.85156
02-01-2018,9554.049805,752.9000244,439.2999878,3294.75,3743.850098,2867.014893,728.0499878,1173.25,123.3499985,71246.10156
03-01-2018,9416.599609,754.9000244,433.8999939,3241.050049,3755.199951,2881.435059,733.0999756,1189.050049,124.5,71173.35156
04-01-2018,9386.25,756,429.9500122,3264.449951,3738.899902,2857.074951,726.9500122,1205.300049,126.9499969,71219.85156
05-01-2018,9433.849609,756.3499756,431.6000061,3279.850098,3744.649902,2923.699951,738.8499756,1210.699951,127.4499969,72905.89844
08-01-2018,9448.950195,759.9000244,433.5499878,3275.75,3786.75,2919.73999,742.4000244,1202.800049,128.4499969,72610.5
09-01-2018,9383.549805,762.4500122,437.5499878,3243.5,3749.449951,2859.695068,732.5999756,1176.550049,130.5,73025.04688
10-01-2018,9375.849609,759.8499756,433.2999878,3207.399902,3736.899902,2809.75,726.5499878,1166.449951,127.9499969,72481.5
11-01-2018,9339.799805,766.6500244,434.75,3193.399902,3705.649902,2844.469971,727.4500122,1157.849976,127.0500031,72311.95313
12-01-2018,9459.150391,767.5,437.1000061,3175.350098,3687.350098,2864.975098,730.5999756,1158.5,128.6499939,71970.95313
15-01-2018,9358.450195,759.2000122,432.3500061,3166,3628.800049,2798.149902,730.75,1163.650024,126.0999985,71534
16-01-2018,9322.049805,746.7000122,421.8999939,3160.050049,3586.100098,2789.120117,715.2000122,1154.650024,122.3000031,70284.54688
17-01-2018,9313.900391,745.3499756,422.9500122,3194.149902,3566.850098,2822.284912,735.1500244,1143.300049,124.4499969,70420.79688
18-01-2018,9368.700195,759.25,418.9500122,3201.199951,3593.350098,2795.439941,720.9000244,1125,120.9000015,68804.45313
19-01-2018,9323.950195,765.4000244,418.0499878,3210.399902,3589.75,2800.945068,735.75,1139.650024,121.0500031,69156
22-01-2018,9310.099609,759.5999756,421.8999939,3274.5,3602.949951,2764.97998,739.7000122,1138.800049,121.0500031,69677.29688
23-01-2018,9393.400391,769.0499878,418,3295.949951,3630,2707.125,748.5,1149.699951,124,69930.70313
24-01-2018,9434.950195,755.4000244,403.6000061,3341.550049,3645.5,2640.405029,746.3499756,1138.349976,123.3000031,68894.5
25-01-2018,9278.200195,757.7999878,400.2999878,3311.699951,3571.199951,2651.939941,721.1500244,1121.050049,122.3000031,67543.64844
29-01-2018,9630.700195,764.3499756,399.25,3363.899902,3641.75,2745.36499,718,1109,125.4000015,66906.75
30-01-2018,9571.549805,764.9000244,395.8500061,3358.300049,3687.850098,2668.939941,721.0999756,1155.650024,125.75,68261.54688
31-01-2018,9509.700195,763.0499878,399.5,3337.149902,3691.449951,2692.360107,717.0999756,1141.849976,126.0999985,68113.35156
01-02-2018,9401.849609,798.75,393.6499939,3412.949951,3732.949951,2804.735107,724.4500122,1131.150024,123.3499985,71776.64844
02-02-2018,8990.599609,770.25,383.75,3241.300049,3623.449951,2781.175049,690.7999878,1090.800049,122.3000031,69259.39844
05-02-2018,9080.599609,760.5,395.7999878,3185.550049,3636.399902,2753.794922,714.0499878,1069.599976,129.3500061,68615.10156
06-02-2018,8984.599609,751.7999878,375.4500122,3135.100098,3541.850098,2757.925049,699.9000244,1061.099976,126.9000015,68528.45313
07-02-2018,8921.799805,747.0999756,377.7999878,3135.550049,3566.399902,2801.044922,706.2999878,1105.5,132.8999939,68827.45313
08-02-2018,9030.700195,752.2000122,374.8500061,3157.949951,3582.199951,2819.800049,761.2000122,1131.25,134.1499939,70171.04688
09-02-2018,8936.099609,750.0499878,368.75,3099.25,3546.100098,2774.794922,762.7999878,1138.400024,134.1999969,70013.79688
12-02-2018,9117.849609,746,371.7999878,3154.100098,3611.899902,2790.139893,776.3499756,1146.349976,133.3000031,71640.89844
14-02-2018,9001.599609,746.9500122,376.8500061,3109.75,3596.050049,2802.76001,763.7999878,1181.800049,137.3999939,72329.20313
15-02-2018,9020.25,749.3499756,375.7999878,3143.5,3527.25,2834.044922,752.0999756,1160.449951,137.25,72156.25
16-02-2018,8836.950195,743.75,370.75,3103.899902,3494.199951,2732.814941,742.25,1125.349976,133.9499969,71162.54688
19-02-2018,8724.849609,724.6500244,368.75,3030.600098,3465.699951,2708.949951,737.4000244,1133.349976,132.1999969,70624
20-02-2018,8722.650391,709,369.2999878,3049.850098,3477.449951,2691.639893,738.7999878,1105.550049,133.3999939,70825.5
21-02-2018,8782.75,708.4000244,364.4500122,3012.600098,3490.75,2736.574951,757.5499878,1103.449951,132.3500061,71787.04688
22-02-2018,8634.049805,721.9500122,358.5,2974.300049,3481.199951,2686.850098,756.2000122,1075,132.3500061,70107.79688
23-02-2018,8698.799805,718.6500244,360.2000122,2986.399902,3494.699951,2672.439941,750,1094.849976,134.3999939,72473.39844
26-02-2018,9005.349609,735.4000244,372.0499878,3008.699951,3537.850098,2718.594971,767.5999756,1083.099976,136.8000031,72690.79688
27-02-2018,8891.200195,739.7999878,372.5499878,3034.699951,3585.5,2715.465088,772.5,1075.300049,137.6999969,72665.79688
28-02-2018,8850.950195,728.3499756,369.8999939,3020.600098,3596.699951,2743.774902,789.8499756,1086.699951,141.5,73391.60156
01-03-2018,8873.450195,732.5499878,370.75,3020.899902,3576.899902,2774.235107,784,1060.150024,140.9499969,72683.64844
05-03-2018,8795.099609,739.5999756,352.0499878,2943.550049,3556.449951,2754.834961,763.0499878,1035.300049,140.1499939,72324.64844
06-03-2018,8616.5,719.9000244,346.5,2899.199951,3561.899902,2748.844971,762,1015.400024,139.8500061,71475.85156
07-03-2018,8679.099609,707.7999878,347.7999878,2903.899902,3554.399902,2752.814941,741.8499756,1013.799988,141.25,70249.20313
08-03-2018,8729.349609,726.6500244,345.1499939,2923.899902,3586.699951,2771.185059,748.4500122,1022.75,144.1499939,70204.39844
09-03-2018,8660.599609,728.5,341.5,2935.399902,3586.350098,2796.38501,747.7999878,1038.449951,147,70781.64844
12-03-2018,8810.299805,737.0999756,352.6000061,2957.75,3694.5,2831.689941,735.5999756,1042.550049,145.3999939,71094.20313
13-03-2018,8756.049805,733,353.1499939,2971.75,3701.199951,2884.935059,737.75,1049.699951,149.8999939,71717.29688
14-03-2018,8846.299805,728.2000122,354.0499878,2950.550049,3639.350098,2884.665039,740.6500244,1048.199951,149.6999969,71281.64844
15-03-2018,8837.549805,734.8499756,353.1000061,2948.75,3640.800049,2869.554932,738.5999756,1057.550049,150.5500031,71737.95313
16-03-2018,8676.549805,740.75,339.75,2910.449951,3546.100098,2807.915039,736.5999756,1087.800049,147.1499939,70211.64844
19-03-2018,8773.5,742.7000122,335.7000122,2849.449951,3515.300049,2740.304932,709.25,1060.099976,145.6999969,70074.85156
20-03-2018,8802.400391,740.9500122,338.7999878,2873,3513.800049,2836.044922,707.75,1085.099976,146,69593.04688
21-03-2018,8874.650391,745.3499756,333.8500061,2851.800049,3463.600098,2798.084961,703.5499878,1084.050049,147.5,69966.45313
22-03-2018,8696.549805,730.8499756,338.2000122,2834.949951,3452.300049,2803.050049,698.6500244,1068.099976,142,69489.29688
23-03-2018,8607.25,732.9000244,330.8500061,2789.949951,3413.75,2789.610107,690.2999878,1064.75,142.0500031,69236.89844
26-03-2018,8765.299805,746.5,332.3500061,2848.649902,3481.699951,2787.304932,699.0999756,1114.650024,144.3999939,69961.75
27-03-2018,8852.299805,744.9000244,331.1499939,2798.300049,3464.699951,2842.409912,705.0999756,1095.150024,144.9499969,72656.04688
28-03-2018,8861.099609,738.9000244,326.8500061,2744.699951,3542.800049,2837.264893,699.6500244,1068.650024,145.4499969,72513.25
02-04-2018,9008.200195,748.0499878,339.1499939,2808.949951,3646,2828.875,721,1080.900024,148.1000061,73122.45313
03-04-2018,9026.450195,770.0999756,343.1000061,2792,3644.949951,2799,717.5,1156.550049,147.75,75502.39844
04-04-2018,9013.5,756.5499878,355.6000061,2766,3667.149902,2893.425049,716.4500122,1151.449951,145.8500061,74734.20313
05-04-2018,9132.599609,774.5999756,362.2000122,2808.149902,3782.149902,2967.774902,726.9000244,1177.949951,147,77012.54688
06-04-2018,9206.200195,771.9500122,364.1000061,2786.399902,3779.449951,2979.915039,729.1500244,1223.25,146.4499969,77137.25
09-04-2018,9292.650391,786.2000122,358.2999878,2772.449951,3798.699951,2980.574951,723.7999878,1287.699951,146.3500061,77243.89844
10-04-2018,9273.450195,777.5999756,353.25,2766.449951,3718.300049,2997.205078,731,1277.650024,145.3000031,76831.10156
11-04-2018,9302.5,789,355.7999878,2755.550049,3739.350098,3068.51001,730.6500244,1286.25,144.8000031,76467.60156
12-04-2018,9204.450195,787.8499756,358.3999939,2763.199951,3749.449951,3068.155029,730.75,1285.050049,145.1000061,77613.70313
13-04-2018,9123.950195,789.5999756,357.0499878,2786.199951,3725.899902,3135.300049,734.2000122,1313.349976,149.3999939,78091.35156
16-04-2018,9232,801.4500122,339.1499939,2838.300049,3803.149902,3129.925049,736.1500244,1320.550049,151,78370.5
17-04-2018,9160.349609,809.3499756,336.4500122,2864.199951,3769,3102.76001,738.1500244,1315.349976,149.3999939,79771.64844
18-04-2018,9121.5,798.2999878,334.7999878,2862.050049,3737.800049,3087.389893,736.6500244,1307.150024,149.3999939,79069.85156
19-04-2018,9077.650391,801.9000244,334.25,2857.949951,3723.600098,3092.014893,750.7999878,1320,151.1000061,79320
20-04-2018,9025,799.5,336,2852.699951,3742.699951,3114.870117,762.9500122,1298.800049,155.5500031,78110.10156
23-04-2018,9064.849609,824.2999878,334.0499878,2852.149902,3718.199951,3106.52002,759.9000244,1281.699951,159.4499969,77961.45313
24-04-2018,9064.650391,838.5499878,331.5499878,2886.800049,3716.899902,3113.675049,752.3499756,1245.5,159.0500031,77948.39844
25-04-2018,8934.599609,853.8499756,328.6000061,2900.350098,3717.199951,3074.695068,762.9500122,1239.650024,164.1999969,77496.39844
26-04-2018,8946.450195,858.1500244,330.25,2884.949951,3761.850098,3120.52002,771.5,1270,162.6499939,76509.14844
27-04-2018,8783.349609,862.7000122,336.8999939,2947.149902,3713.5,3159.929932,772.2000122,1283.199951,162,80413.25
30-04-2018,8814.950195,873.2999878,340.3999939,2952.600098,3732.25,3118.860107,774.7000122,1275.199951,164.4499969,79933.45313
02-05-2018,8744.5,863.1500244,336.0499878,2965.949951,3664.100098,3052.225098,768.75,1244.400024,161.4499969,79610.79688
03-05-2018,8755.950195,865.0999756,333.5,2975.199951,3655.600098,2987.840088,750.2000122,1245.75,163.75,77028.14844
04-05-2018,8678.200195,854.2999878,334.3999939,2888.649902,3659.75,2920.840088,733.0999756,1250.050049,163.9499969,75721.5
07-05-2018,8743.700195,885.5999756,335.1499939,2915.300049,3648.050049,2976.685059,741.7000122,1246.400024,165.3500061,76115.04688
08-05-2018,8775.200195,865.2999878,332.1499939,2892.25,3657.300049,3042.705078,740.4000244,1246,165.5500031,75746.75
09-05-2018,8718.349609,860.0999756,341.9500122,2872,3654.399902,3031.564941,728.9500122,1230.150024,162.1000061,76019.79688
10-05-2018,8704.950195,856.5,333.6000061,2827.5,3646,3064.75,724.25,1203.050049,160.6499939,74881.45313
11-05-2018,8750.299805,869.0999756,330.7999878,2815.449951,3618.300049,3087.300049,725.5999756,1199.449951,161.8500061,74675.5
14-05-2018,8707,852.6500244,323.6000061,2831.949951,3648.300049,3049.524902,734.9000244,1175.75,155.1499939,74737.35156
15-05-2018,8726.599609,847.0499878,310.1000061,2823.649902,3649.600098,3077.284912,728,1169.5,151,74604.95313
16-05-2018,8695.599609,853.0999756,310.25,2811.899902,3575.5,3056.570068,728.2000122,1203.650024,152.6999969,74873.39844
17-05-2018,8697.5,849,314.8999939,2815.449951,3554.550049,3049.594971,725.2999878,1194.599976,154.3000031,74559.95313
18-05-2018,8510.950195,836,304.6000061,2787.5,3561.050049,3008.620117,722.9000244,1173.849976,148.3999939,74206.20313
21-05-2018,8428.5,825.9500122,295.8999939,2720.550049,3492.899902,2943.290039,694.25,1117.599976,134.3000031,73102.10156
22-05-2018,8560.650391,830.2000122,307.7000122,2808.5,3499.899902,2992.955078,680.9500122,1129.199951,140.8999939,73873.45313
23-05-2018,8497.400391,831.7999878,309.4500122,2774.949951,3482.949951,2939.205078,686.0999756,1104.449951,145.3500061,74140.5
24-05-2018,8410.75,843.0499878,288.6499939,2732.800049,3489.899902,2951.540039,642.5,1086.5,144.5,73600.70313
25-05-2018,8548.150391,857.7000122,294.1499939,2758.5,3552.850098,3020.344971,666.6500244,1089.699951,145.1000061,73866.39844
28-05-2018,8709.299805,849.9500122,296.2999878,2790.149902,3599.800049,3068.274902,663.4500122,1146.849976,146.6000061,76062.35156
29-05-2018,8714.900391,870.25,294.6499939,2796.050049,3610.399902,3051.070068,659.1500244,1142.349976,149.5500031,76392.25
30-05-2018,8588.200195,897.9500122,288.8999939,2762.899902,3601.449951,3013.629883,665.75,1144.400024,149.3999939,77087.60156
31-05-2018,8537.200195,922.9500122,282.5,2750.300049,3544.899902,3078.064941,650.7000122,1134.599976,148.0500031,75734.04688
01-06-2018,8808.849609,901.5999756,287.2000122,2896.550049,3626.300049,2986.875,642.5999756,1121.5,150.8500061,74848.89844
04-06-2018,8749.849609,914.5,286.6499939,2878.5,3613.600098,2937.764893,636.7000122,1117.599976,146.8999939,74480.60156
05-06-2018,8810.400391,901.2999878,284.9500122,2847.550049,3610.399902,2923.63501,638.25,1102.300049,146.1999969,73815.64844
06-06-2018,8842.349609,914.2999878,295.6499939,2885.25,3635.199951,2994.925049,650.1500244,1099.900024,149.0500031,74282.5
07-06-2018,8911.25,920.2999878,305.3999939,2888.600098,3651.5,2971.23999,655.0999756,1105.75,147.8000031,75427.45313
08-06-2018,8932.450195,911.6500244,309.9500122,2874.050049,3635.149902,2951.300049,652.4500122,1124.5,145,75929
11-06-2018,9022.650391,916.8499756,309.75,2881.100098,3612.300049,2967.699951,647.5,1123.550049,142.1999969,76407.60156
12-06-2018,9016.75,917.5999756,307.7999878,2887.25,3687.850098,2920.840088,651.9500122,1119.099976,144.1499939,75580.70313
13-06-2018,8967.349609,917.6500244,308.3999939,2907.949951,3696.800049,2944.860107,656.5499878,1103,142.6499939,75048.04688
14-06-2018,8958,922.0499878,305.8999939,2890.699951,3695.600098,2953.669922,646.2000122,1120.25,144.9499969,75349.60156
15-06-2018,8951.599609,909.4500122,302.9500122,2877.149902,3693.699951,2957.375,643.1500244,1104.099976,142.25,75351.14844
18-06-2018,8973.450195,913.9000244,308.7999878,2895.300049,3666.149902,3013.530029,638.5499878,1104,138.8999939,74359.79688
19-06-2018,8862.599609,891.4000244,305.0499878,2849.800049,3652.75,2994.965088,633.1500244,1093.800049,136.5,74849.79688
20-06-2018,8948.299805,904.4000244,305.6000061,2869.649902,3655.800049,2980.530029,630.8499756,1124.25,137,74877.64844
21-06-2018,8863.049805,883.5999756,307,2830.100098,3635.199951,2942.48999,607.4500122,1107.949951,135.1000061,74771.64844
22-06-2018,8874.900391,908.2000122,308,2832.199951,3637.649902,2914.064941,613.0999756,1100.949951,136.3999939,75703.39844
25-06-2018,8793,905.5999756,289.3999939,2801.300049,3586.850098,2944,605.4000244,1093.25,132,75186.70313
26-06-2018,8931.349609,898,276.8500061,2811.949951,3566.850098,2903.544922,609.5,1064.25,132.6000061,74972.75
27-06-2018,8898.299805,892.6500244,271.0499878,2765.449951,3538,2837.185059,604.3499756,1060.900024,129.3500061,74037.54688
28-06-2018,8771.299805,907.75,263.3500061,2716,3516.050049,2842.554932,604.4000244,1018.799988,124.0999985,72933.04688
29-06-2018,8825.599609,897.7000122,269.2999878,2810.300049,3473.5,2859.044922,612.7000122,1041.5,125.8000031,74974.45313
02-07-2018,8821.049805,886.6500244,266.7000122,2835.149902,3415.399902,2818.764893,611.0499878,1072.5,127.3000031,75197.79688
03-07-2018,8975.150391,894.2000122,269.4500122,2862.399902,3447.649902,2807.899902,620.4000244,1082.550049,129.5,75459.20313
04-07-2018,9220.799805,900.0999756,267.0499878,2979.050049,3458.800049,2823.800049,636.75,1138.599976,127.8499985,75896.95313
05-07-2018,9347.049805,912.3499756,261.5499878,2966.949951,3505.75,2788.800049,615.2000122,1149.400024,125,75477.39844
06-07-2018,9317.5,924.9500122,270.8500061,3020.100098,3637.100098,2762.629883,632.3499756,1201.699951,132.3000031,75097.14844
09-07-2018,9374.900391,932.75,273.5,3018.149902,3611.5,2763.25,651.5,1213.800049,130.8999939,75505
10-07-2018,9531,930.5499878,275.4500122,3093.949951,3583.5,2828.899902,644.0499878,1234.849976,133.9499969,75943.89844
11-07-2018,9384.700195,931,267.7999878,3161.600098,3536.600098,2816.050049,636.0999756,1227.150024,133.1499939,76153.79688
12-07-2018,9347,915.7999878,266.1000061,3096.699951,3498.850098,2799.534912,621,1220.599976,133.9499969,77611.20313
13-07-2018,9431.049805,906.7000122,263.6000061,3138.649902,3455.899902,2752.915039,605.7999878,1181.150024,132.5,77059.75
16-07-2018,9385.299805,900.3499756,252.1000061,3101.850098,3426,2742.429932,590.9000244,1137.25,125.6999969,74332
17-07-2018,9445.400391,922.4500122,257.9500122,3094.199951,3488.600098,2715.370117,616.2999878,1157.099976,128.5500031,74608.95313
18-07-2018,9366.799805,902.4500122,251.8500061,3107.800049,3506.149902,2722.254883,595.25,1148.199951,110.5500031,73852.35156
19-07-2018,9389.099609,913,252.5,3115,3451.100098,2698.064941,582.9500122,1152.949951,105.6999969,74475.29688
20-07-2018,9398.950195,909.75,253.3999939,2839.600098,3376.949951,2704.810059,587.1500244,1199.75,107.4499969,76812.45313
23-07-2018,9701,910.4000244,258.75,2684.149902,3165.449951,2702.344971,603.5499878,1201.849976,109.0999985,77782.5
24-07-2018,9832.450195,920.4000244,258.7999878,2648.649902,3108.25,2769.780029,606.3499756,1207.900024,112.75,77627.89844
25-07-2018,9758.950195,910.0999756,257.8500061,2638.600098,3110.050049,2728.830078,621.3499756,1200.199951,110.1500015,78208.75
26-07-2018,9396.25,913.5999756,258.25,2618.5,3136.75,2826.564941,629.3499756,1226.150024,112.0500031,78644.75
27-07-2018,9310.400391,909.8499756,268.1499939,2686.75,3203.949951,2894.620117,630.75,1187.300049,112.8499985,80860.45313
30-07-2018,9381.900391,933.25,267.5,2673.149902,3209.949951,2859.465088,626.8499756,1201.949951,113,79931.39844
31-07-2018,9520.549805,935.9500122,264.1000061,2700.050049,3294.449951,2779.85498,640.6500244,1207.849976,112.8000031,79490.35156
01-08-2018,9341.599609,929.75,265.0499878,2680.899902,3280.399902,2729.870117,644.1500244,1189.599976,118.9000015,79578.85156
02-08-2018,9142.400391,911.2999878,260.8500061,2678.600098,3263.699951,2696.084961,635.7000122,1236.300049,120.25,78372.95313
